"","Age.of.plant","species_code","pred_SD_mm","pred_SD_up","pred_SD_low","treatdate","pred_surv","pred_surv_low","pred_surv_high","species_code","Bite.probability","max_bite_diam_duiker_mm","duiker_sd","max_bite_diameter_kudu_mm","kudu_sd","mean_bite_diam_duiker_mm","duiker_mean_sd","mean_bite_diameter_kudu_mm","kudu_mean_sd","test","medianBiteTip","q95BiteTip","maxBiteTip","genus","rainclass"
"1.81",91,"vacsie",2.53204151593373,2.66656218854137,2.404307038464,91,0.0214682583553099,-2.80630591581326,2.84924243252388,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.82",92,"vacsie",2.57048524577532,2.70529819741103,2.44239041931565,92,0.0393841316086131,-4.03476457360303,4.11353283682026,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.83",93,"vacsie",2.60951266287275,2.74466574729524,2.48101479912583,93,0.0711639738927268,-5.26749744097632,5.40982538876177,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.84",94,"vacsie",2.64913262929052,2.7846786278766,2.520184418165,94,0.12524419243659,-5.77409052489068,6.02457890976386,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.85",95,"vacsie",2.68935414164492,2.82535100719472,2.55990341758065,95,0.211082402349082,-4.27327173381395,4.69543653851211,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.86",96,"vacsie",2.73018633314697,2.86669742942655,2.60017584597115,96,0.333333334741573,0.197250583885824,0.469416085597323,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.87",97,"vacsie",2.77163847567632,2.9087328102949,2.64100566839981,97,0.483036247921255,-6.24119309622655,7.20726559206907,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.88",98,"vacsie",2.8137199818866,2.95147242995366,2.68239677800148,98,0.635847275864668,-11.8319065415436,13.1036010932729,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.89",99,"vacsie",2.85644040734283,2.99493192324123,2.72435301029167,99,0.765424155097985,-13.736114220002,15.266962530198,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.90",100,"vacsie",2.8998094526912,3.03912726724774,2.76687816023328,100,0.859109969760738,-12.175303214385,13.8935231539064,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.91",101,"vacsie",2.94383696586182,3.08407476620649,2.80997600205206,101,0.919322954544845,-9.06430469690247,10.9029506059922,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.92",102,"vacsie",2.98853294430495,3.12979103379393,2.85365031171729,102,0.955145917018809,-5.96510895993925,7.87540079397687,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.93",103,"vacsie",3.03390753726109,3.17629297300397,2.89790489192325,103,0.975486578398699,-3.5308304308346,5.481803587632,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.94",104,"vacsie",3.07997104806566,3.22359775384817,2.94274359932113,104,0.986731193172959,-1.83307179629723,3.80653418264315,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.95",105,"vacsie",3.12673393648855,3.27172278921954,2.98817037366462,105,0.992855539250569,-0.725827547868354,2.71153862636949,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.96",106,"vacsie",3.17420682110931,3.32068570934082,3.03418926844991,106,0.996164123062973,-0.0325463229559025,2.02487456908185,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.97",107,"vacsie",3.22240048172828,3.37050433529214,3.08080448255607,107,0.997943682460276,0.390247717737734,1.60563964718282,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.98",108,"vacsie",3.27132586181443,3.42119665217463,3.12802039233075,108,0.998898572496755,0.643467073959971,1.35433007103354,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.99",109,"vacsie",3.32099407099031,3.47278078250988,3.17584158352253,109,0.999410303263376,0.79315117196658,1.20566943456017,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.100",110,"vacsie",3.37141638755473,3.52527496049783,3.22427288243849,110,0.99968435553705,0.88075574705504,1.11861296401906,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.101",111,"vacsie",3.42260426104379,3.57869750775386,3.27331938570785,111,0.999831067859582,0.931624317203207,1.06803781851596,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.102",112,"vacsie",3.47456931483072,3.63306681111919,3.32298648805859,112,0.999909594100771,0.960971504044583,1.03884768415696,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.103",113,"vacsie",3.52732334876525,3.68840130308744,3.37327990756585,113,0.999951620051601,0.977810966202792,1.02209227390041,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.104",114,"vacsie",3.58087834185306,3.74471944531582,3.42420570790474,114,0.999974110387739,0.987428727541132,1.01251949323434,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.105",115,"vacsie",3.63524645497581,3.80203971559712,3.4757703172332,115,0.999986145809633,0.99289974306827,1.007072548551,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.106",116,"vacsie",3.69044003365264,3.86038059856115,3.52798054343717,116,0.99999258631165,0.996000883637709,1.00398428898559,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.107",117,"vacsie",3.74647161084343,3.91976058025993,3.58084358558578,117,0.999996032780774,0.997753179599875,1.00223888596167,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.108",118,"vacsie",3.80335390979473,3.98019814667365,3.63436704156048,118,0.999997877061669,0.998740527013191,1.00125522711015,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.109",119,"vacsie",3.86109984692885,4.04171178606193,3.68855891193563,119,0.999998863974226,0.999295447417185,1.00070228053127,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.110",120,"vacsie",3.91972253477684,4.10431999498172,3.74342760029017,120,0.999999392090694,0.999606614389967,1.00039216979142,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.111",121,"vacsie",3.97923528495597,4.16804128770443,3.79898191021986,121,0.999999674696083,0.999780734143667,1.0002186152485,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.112",122,"vacsie",4.03965161119245,4.23289420869307,3.85523103939048,122,0.999999825923665,0.999877980266492,1.00012167158084,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.113",123,"vacsie",4.10098523239003,4.29889734774806,3.91218457102519,123,0.999999906848437,0.999932197144269,1.0000676165526,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.114",124,"vacsie",4.16325007574518,4.3660693573974,3.96985246325178,124,0.999999950152826,0.999962375446333,1.00003752485932,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.115",125,"vacsie",4.22646027990958,4.43442897209346,4.02824503674943,125,0.999999973325829,0.999979148280289,1.00002079837137,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.116",126,"vacsie",4.29063019820064,4.50399502878167,4.08737296113114,126,0.999999985726144,0.999988457576534,1.00001151387575,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.117",127,"vacsie",4.35577440186073,4.57478648842487,4.14724724048,127,0.999999992361788,0.999993617798667,1.00000636692491,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.118",128,"vacsie",4.42190768336591,4.64682245809653,4.20787919842757,128,0.999999995912648,0.99999647472564,1.00000351709966,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.119",129,"vacsie",4.4890450597849,4.7201222132951,4.26928046312418,129,0.99999999781278,0.999998054675735,1.00000194094982,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.120",130,"vacsie",4.55720177618908,4.79470522017522,4.33146295240689,130,0.999999998829577,0.999998927510627,1.00000107014853,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.121",131,"vacsie",4.62639330911416,4.87059115743923,4.39443885942368,131,0.999999999373684,0.999999409229281,1.00000058951809,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.122",132,"vacsie",4.69663537007458,4.94779993767946,4.45822063892524,132,0.999999999664847,0.999999674844573,1.00000032448512,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.123",133,"vacsie",4.76794390913106,5.0263517280079,4.52282099438949,133,0.999999999820653,0.999999821174887,1.00000017846642,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.124",134,"vacsie",4.84033511851251,5.10626696985285,4.58825286610126,134,0.999999999904028,0.999999901723587,1.00000009808447,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.125",135,"vacsie",4.9138254362928,5.18756639784126,4.65452942027037,135,0.999999999948644,0.999999946027838,1.00000005386945,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.126",136,"vacsie",4.9884315501234,5.27027105771943,4.72166403923723,136,0.999999999972518,0.999999970378623,1.00000002956641,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.127",137,"vacsie",5.06417040102273,5.3544023232947,4.78967031278556,137,0.999999999985294,0.999999983753132,1.00000001621746,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.128",138,"vacsie",5.14105918722294,5.43998191240456,4.85856203055768,138,0.999999999992131,0.999999991094135,1.00000000889013,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.129",139,"vacsie",5.21911536807522,5.52703190193976,4.92835317554782,139,0.999999999995789,0.999999995120934,1.00000000487064,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.130",140,"vacsie",5.29835666801433,5.61557474196323,4.99905791863391,140,0.999999999997747,0.999999997328453,1.00000000266704,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.131",141,"vacsie",5.37880108058329,5.70563326897765,5.0706906140969,141,0.999999999998794,0.999999998537941,1.00000000145965,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.132",142,"vacsie",5.4604668725193,5.79723071840307,5.14326579606861,142,0.999999999999355,0.999999999200253,1.00000000079846,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.133",143,"vacsie",5.54337258790157,5.89039073633017,5.21679817584449,143,0.999999999999655,0.999999999562744,1.00000000043657,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.134",144,"vacsie",5.62753705236216,5.98513739061814,5.29130263999474,144,0.999999999999815,0.999999999761042,1.00000000023859,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.135",145,"vacsie",5.71297937736083,6.08149518140596,5.36679424920709,145,0.999999999999901,0.999999999869467,1.00000000013034,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.136",146,"vacsie",5.79971896452468,6.17948905110564,5.44328823779515,146,1,0.999999999999701,1.0000000000003,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.137",147,"vacsie",5.88777551005376,6.27914439394312,5.52080001380882,147,1,0.999999999999695,1.0000000000003,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.138",148,"vacsie",5.97716900919351,6.38048706511015,5.59934515968594,148,1,0.999999999999689,1.00000000000031,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.139",149,"vacsie",6.06791976077517,6.48354338958648,5.67893943338816,149,1,0.999999999999683,1.00000000000032,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.140",150,"vacsie",6.16004837182508,6.58834017068788,5.75959876996802,150,1,0.999999999999677,1.00000000000032,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.141",151,"vacsie",6.25357576224396,6.6949046983914,5.84133928351833,151,1,0.999999999999671,1.00000000000033,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.142",152,"vacsie",6.34852316955729,6.80326475748497,5.92417726945925,152,1,0.999999999999665,1.00000000000033,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.143",153,"vacsie",6.44491215373772,6.9134486355844,6.00812920712254,153,1,0.999999999999659,1.00000000000034,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.144",154,"vacsie",6.54276460210079,7.02548513105679,6.09321176259665,154,1,0.999999999999653,1.00000000000035,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.145",155,"vacsie",6.64210273427494,7.13940356088556,6.1794417918001,155,1,0.999999999999647,1.00000000000035,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.146",156,"vacsie",6.74294910724698,7.25523376850883,6.26683634375406,156,1,0.999999999999641,1.00000000000036,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.147",157,"vacsie",6.84532662048416,7.37300613165931,6.35541266402873,157,1,0.999999999999635,1.00000000000036,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.148",158,"vacsie",6.94925852113401,7.49275157023108,6.44518819834091,158,1,0.999999999999629,1.00000000000037,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.149",159,"vacsie",7.05476840930317,7.61450155419576,6.53618059628312,159,1,0.999999999999623,1.00000000000038,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.150",160,"vacsie",7.16188024341629,7.73828811158791,6.62840771516728,160,1,0.999999999999617,1.00000000000038,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.151",161,"vacsie",7.27061834565636,7.86414383657741,6.72188762396811,161,1,0.999999999999611,1.00000000000039,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.152",162,"vacsie",7.38100740748761,7.99210189764446,6.81663860735357,162,1,0.999999999999605,1.00000000000039,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.153",163,"vacsie",7.49307249526228,8.12219604587093,6.91267916979166,163,1,0.999999999999599,1.0000000000004,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.154",164,"vacsie",7.60683905591248,8.25446062336037,7.0100280397242,164,1,0.999999999999593,1.00000000000041,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.155",165,"vacsie",7.72233292272852,8.38893057179746,7.10870417380022,165,1,0.999999999999587,1.00000000000041,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.156",166,"vacsie",7.83958032122495,8.52564144115639,7.2087267611622,166,1,0.999999999999581,1.00000000000042,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.157",167,"vacsie",7.95860787509563,8.66462939856664,7.31011522778023,167,1,0.999999999999575,1.00000000000042,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.158",168,"vacsie",8.07944261225929,8.80593123734381,7.4128892408296,168,1,0.999999999999569,1.00000000000043,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.159",169,"vacsie",8.20211197099679,8.94958438619202,7.51706871310855,169,1,0.999999999999563,1.00000000000044,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.160",170,"vacsie",8.32664380618164,9.09562691858399,7.6226738074935,170,1,0.999999999999557,1.00000000000044,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.161",171,"vacsie",8.45306639560507,9.24409756232417,7.72972494142982,171,1,0.999999999999551,1.00000000000045,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.162",172,"vacsie",8.58140844639717,9.39503570929989,7.83824279145654,172,1,0.999999999999545,1.00000000000045,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.163",173,"vacsie",8.71169910154544,9.54848142542478,7.9482482977644,173,1,0.999999999999539,1.00000000000046,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.164",174,"vacsie",8.84396794651243,9.70447546077878,8.05976266878647,174,1,0.999999999999533,1.00000000000047,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.165",175,"vacsie",8.97824501595377,9.86305925994842,8.1728073858212,175,1,0.999999999999527,1.00000000000047,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.166",176,"vacsie",9.11456080053822,10.0242749725709,8.28740420768824,176,1,0.999999999999522,1.00000000000048,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.167",177,"vacsie",9.25294625387128,10.1881654640853,8.40357517541728,177,1,0.999999999999516,1.00000000000048,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.168",178,"vacsie",9.39343279952391,10.3547743266942,8.52134261697054,178,1,0.99999999999951,1.00000000000049,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.169",179,"vacsie",9.53605233816794,10.5241458905388,8.64072915199986,179,1,0.999999999999504,1.0000000000005,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.170",180,"vacsie",9.6808372548199,10.6963252350903,8.76175769663928,180,1,0.999999999999498,1.0000000000005,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.171",181,"vacsie",9.82782042619474,10.8713582007602,8.88445146833417,181,1,0.999999999999492,1.00000000000051,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.172",182,"vacsie",9.97703522817122,11.0492914007337,9.0088339907082,182,1,0.999999999999486,1.00000000000051,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.173",183,"vacsie",10.1285155433707,11.230172233027,9.13492909846945,183,1,0.99999999999948,1.00000000000052,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.174",184,"vacsie",10.282295768851,11.4140488927731,9.26276094235691,184,1,0.999999999999474,1.00000000000053,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.175",185,"vacsie",10.4384108239168,11.6009703847377,9.392353994129,185,1,0.999999999999468,1.00000000000053,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.176",186,"vacsie",10.5968961580493,11.7909865360695,9.52373305159534,186,1,0.999999999999462,1.00000000000054,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.177",187,"vacsie",10.7577877589555,11.9841480092856,9.65692324369347,187,1,0.999999999999456,1.00000000000054,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.178",188,"vacsie",10.9211221607399,12.1805063154972,9.79195003561199,188,1,0.99999999999945,1.00000000000055,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.179",189,"vacsie",11.086936452201,12.3801138278777,9.92883923396158,189,1,0.999999999999444,1.00000000000056,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
"1.180",190,"vacsie",11.2552682852523,12.5830237953754,10.0676169919957,190,1,0.999999999999438,1.00000000000056,"vacsie",0.57380952,2.59,0.29,4.06,0.27,1.11,0.13,1.44,0.22,"si",1.63,2.3,2.88,"Vachellia","high"
